Time (s),X (in),Y (in)
67.295000,3.406641,0.338210
67.326000,3.410716,0.340811
67.358000,3.412447,0.342427
67.391000,3.406500,0.348678
67.423000,3.401898,0.352032
67.455000,3.405684,0.353927
67.487000,3.412272,0.353834
67.519000,3.414256,0.353455
67.567000,3.407758,0.360871
67.599000,3.405319,0.363311
67.631000,3.406088,0.365992
67.663000,3.408953,0.367256
67.695000,3.407504,0.369852
67.727000,3.406138,0.372229
67.759000,3.405640,0.374615
67.790000,3.406311,0.379807
67.823000,3.406840,0.381960
67.854000,3.409866,0.385535
67.887000,3.410856,0.385536
67.919000,3.408726,0.388868
67.967000,3.405070,0.390746
67.999000,3.406178,0.393972
68.031000,3.409950,0.395668
68.063000,3.412994,0.394625
68.095000,3.407735,0.399652
68.126000,3.403809,0.400594
68.159000,3.406203,0.405905
68.191000,3.410700,0.407989
68.224000,3.410997,0.409621
68.255000,3.406773,0.415353
68.287000,3.404520,0.415918
68.319000,3.406755,0.418081
68.367000,3.409475,0.418623
68.399000,3.408354,0.419722
68.431000,3.407193,0.422022
68.463000,3.407616,0.423280
68.495000,3.406482,0.426972
68.527000,3.406830,0.426932
68.559000,3.408328,0.438950
68.591000,3.409758,0.440495
68.622000,3.409029,0.441346
68.655000,3.407034,0.445028
68.687000,3.406897,0.449084
68.719000,3.409510,0.452551
68.767000,3.411182,0.454178
68.799000,3.408929,0.458222
68.831000,3.407365,0.459772
68.863000,3.409125,0.463581
68.895000,3.411396,0.463536
68.927000,3.410509,0.467209
68.958000,3.407563,0.467651
68.991000,3.407600,0.470729
69.023000,3.409851,0.472395
69.055000,3.409903,0.476359
69.087000,3.407645,0.479683
69.119000,3.407794,0.481657
69.167000,3.409906,0.484325
69.199000,3.409691,0.483831
69.231000,3.407393,0.491296
69.263000,3.408554,0.498004
69.295000,3.411190,0.497535
69.327000,3.410272,0.499953
69.359000,3.407829,0.503686
69.391000,3.406558,0.510359
69.423000,3.408784,0.511639
69.455000,3.412756,0.510173
69.487000,3.411627,0.513859
69.519000,3.408003,0.515979
69.567000,3.406975,0.520669
69.599000,3.408555,0.521195
69.631000,3.409321,0.524595
69.663000,3.409065,0.524435
69.695000,3.410726,0.527473
69.727000,3.410915,0.528126
69.759000,3.408969,0.530950
69.790000,3.406728,0.535051
69.823000,3.407630,0.546717
69.855000,3.409991,0.547597
69.887000,3.410145,0.552108
69.919000,3.409742,0.558566
69.967000,3.409388,0.561580
69.999000,3.409230,0.565270
70.031000,3.407592,0.570514
70.063000,3.406383,0.573789
70.095000,3.408779,0.574785
70.127000,3.410616,0.576598
70.159000,3.410356,0.580294
70.191000,3.405988,0.583897
70.223000,3.406976,0.585173
70.255000,3.410189,0.587278
70.286000,3.410528,0.589813
70.319000,3.408724,0.592465
70.367000,3.408458,0.595698
70.399000,3.408083,0.599744
70.431000,3.408767,0.600825
70.463000,3.408461,0.606886
70.495000,3.408959,0.610420
70.527000,3.408938,0.612969
70.559000,3.409454,0.616296
70.591000,3.407313,0.619508
70.623000,3.406936,0.621603
70.656000,3.407920,0.623213
70.687000,3.408494,0.627318
70.718000,3.408727,0.629601
70.767000,3.408042,0.631333
70.799000,3.408521,0.631277
70.831000,3.410310,0.633292
70.862000,3.409306,0.635655
70.895000,3.408031,0.638306
70.927000,3.408854,0.641480
70.959000,3.410215,0.643498
70.991000,3.409670,0.648643
71.023000,3.408862,0.649264
71.055000,3.410029,0.652305
71.087000,3.410656,0.657853
71.119000,3.410156,0.662770
71.167000,3.409116,0.665558
71.199000,3.408982,0.667888
71.231000,3.409956,0.668739
71.262000,3.409747,0.671542
71.295000,3.408764,0.673631
71.327000,3.409377,0.677679
71.359000,3.409956,0.679888
71.390000,3.410555,0.682234
71.423000,3.409343,0.685733
71.455000,3.409066,0.687946
71.487000,3.410621,0.686208
71.518000,3.411066,0.688803
71.567000,3.410067,0.693450
71.599000,3.410335,0.698628
71.630000,3.412692,0.697804
71.663000,3.412037,0.699442
71.696000,3.410585,0.704168
71.727000,3.410140,0.707852
71.759000,3.412499,0.709475
71.790000,3.414975,0.710284
71.823000,3.413802,0.714541
71.855000,3.410027,0.719001
71.887000,3.407563,0.722151
71.919000,3.410136,0.724715
71.967000,3.412242,0.726542
71.998000,3.414370,0.729231
72.031000,3.416260,0.728955
72.063000,3.415839,0.731519
72.095000,3.410073,0.737091
72.128000,3.405434,0.742101
72.160000,3.409082,0.742616
72.190000,3.413638,0.744476
72.223000,3.414559,0.747532
72.255000,3.412634,0.749505
72.287000,3.412692,0.753209
72.319000,3.411777,0.757336
72.367000,3.409021,0.766639
72.399000,3.407894,0.770108
72.430000,3.410472,0.771284
72.463000,3.415249,0.768729
72.495000,3.416008,0.770187
72.527000,3.412036,0.776764
72.559000,3.408771,0.781555
72.591000,3.410212,0.781066
72.622000,3.413510,0.782736
72.655000,3.412148,0.786380
72.687000,3.411451,0.789185
72.719000,3.411784,0.792214
72.767000,3.411929,0.795997
72.799000,3.410507,0.799060
72.831000,3.410443,0.801086
72.863000,3.412406,0.804533
72.895000,3.413239,0.809679
72.927000,3.410975,0.812656
72.959000,3.409843,0.816723
72.991000,3.410948,0.819603
73.023000,3.412565,0.821414
73.055000,3.412229,0.824027
73.087000,3.410604,0.828049
73.119000,3.410329,0.830145
73.167000,3.412919,0.831598
73.199000,3.413180,0.833632
73.231000,3.411656,0.838091
73.263000,3.410996,0.840984
73.295000,3.411786,0.843619
73.327000,3.410568,0.847079
73.359000,3.410981,0.849517
73.391000,3.411984,0.850407
73.423000,3.413263,0.855136
73.455000,3.412753,0.860356
73.487000,3.411041,0.864583
73.519000,3.410610,0.868946
73.567000,3.411758,0.869120
73.599000,3.411958,0.872974
73.631000,3.410527,0.875677
73.662000,3.410660,0.879000
73.695000,3.412443,0.881882
73.727000,3.413182,0.884050
73.759000,3.410935,0.888161
73.791000,3.410012,0.893050
73.823000,3.411597,0.894414
73.855000,3.413252,0.895149
73.887000,3.412597,0.897588
73.919000,3.410475,0.903181
73.967000,3.411801,0.902687
73.999000,3.412766,0.910560
74.031000,3.413635,0.911353
74.063000,3.412852,0.915711
74.095000,3.412286,0.919015
74.127000,3.412431,0.920716
74.159000,3.412292,0.926266
74.191000,3.413086,0.933131
74.223000,3.412717,0.927858
74.255000,3.414127,0.937083
74.287000,3.413942,0.939572
74.319000,3.411852,0.941995
74.366000,3.412975,0.945398
74.398000,3.413896,0.947121
74.431000,3.414568,0.949077
74.463000,3.413395,0.952196
74.495000,3.413402,0.961496
74.527000,3.414079,0.962741
74.559000,3.415384,0.962478
74.590000,3.414466,0.967046
74.623000,3.413913,0.969682
74.655000,3.414653,0.971953
74.687000,3.415583,0.975049
74.719000,3.415657,0.975718
74.766000,3.414208,0.983127
74.798000,3.414754,0.984221
74.831000,3.414336,0.990823
74.863000,3.414064,0.992528
74.895000,3.415099,0.993039
74.927000,3.414519,0.996321
74.959000,3.413769,0.997480
74.990000,3.411632,1.004140
75.023000,3.413078,1.000576
75.055000,3.413703,1.001600
75.087000,3.415165,1.007065
75.118000,3.414097,1.009263
75.166000,3.413882,1.009724
75.199000,3.413120,1.011814
75.230000,3.415043,1.015153
75.263000,3.414389,1.020407
75.295000,3.412934,1.025169
75.327000,3.412195,1.026867
75.359000,3.414571,1.024441
75.391000,3.414803,1.024328
75.423000,3.414472,1.026724
75.455000,3.414324,1.031019
75.487000,3.414278,1.032341
75.519000,3.415310,1.035041
75.567000,3.413800,1.038879
75.599000,3.414891,1.037045
75.631000,3.415355,1.038919
75.663000,3.414692,1.043662
75.695000,3.415573,1.044374
75.727000,3.413901,1.053504
75.759000,3.416936,1.055301
75.790000,3.417407,1.061226
75.823000,3.412490,1.076241
75.855000,3.412460,1.078632
75.887000,3.413809,1.078009
75.919000,3.414099,1.081164
75.967000,3.413401,1.083188
75.999000,3.413580,1.088189
76.031000,3.413843,1.089181
76.063000,3.412981,1.095545
76.095000,3.414103,1.092004
76.127000,3.412314,1.097939
76.159000,3.413882,1.094825
76.191000,3.415426,1.097681
76.223000,3.413749,1.101930
76.255000,3.412492,1.106783
76.287000,3.413392,1.110717
76.319000,3.415417,1.112716
76.351000,3.415269,1.117134
76.399000,3.414651,1.116633
76.430000,3.412560,1.126034
76.463000,3.414168,1.125466
76.495000,3.414942,1.126550
76.527000,3.413373,1.128731
76.559000,3.414663,1.126500
76.591000,3.415695,1.128675
76.623000,3.416733,1.132598
76.655000,3.413851,1.141760
76.687000,3.415051,1.136472
76.719000,3.415003,1.139306
76.751000,3.416666,1.138889
76.798000,3.416059,1.143873
76.831000,3.415045,1.149133
76.863000,3.415338,1.151454
76.895000,3.416308,1.153632
76.927000,3.416505,1.158702
76.959000,3.415966,1.164133
76.990000,3.415698,1.167181
77.023000,3.416952,1.168050
77.055000,3.416371,1.169663
77.087000,3.416126,1.171428
77.119000,3.415928,1.174954
77.151000,3.415668,1.178252
77.199000,3.416531,1.181427
77.231000,3.416113,1.183648
77.263000,3.415543,1.186301
77.295000,3.416174,1.187103
77.327000,3.416405,1.188795
77.359000,3.416151,1.192351
77.391000,3.415896,1.198264
77.423000,3.415659,1.202633
77.455000,3.415971,1.204964
77.487000,3.416225,1.210548
77.519000,3.415464,1.214279
77.552000,3.415882,1.216835
77.599000,3.415992,1.217318
77.630000,3.416027,1.219800
77.663000,3.416316,1.220377
77.695000,3.416349,1.221556
77.727000,3.416221,1.226384
77.759000,3.416518,1.230337
77.791000,3.415522,1.233245
77.823000,3.416032,1.234923
77.855000,3.416371,1.236140
77.887000,3.416854,1.237274
77.919000,3.416092,1.238975
77.951000,3.416588,1.242567
77.999000,3.416527,1.248370
78.031000,3.417425,1.250430
78.063000,3.416211,1.254143
78.095000,3.416457,1.256209
78.127000,3.416584,1.261665
78.159000,3.416740,1.264904
78.191000,3.416569,1.266277
78.223000,3.416881,1.267986
78.255000,3.416797,1.268300
78.287000,3.416504,1.270565
78.319000,3.416831,1.271242
78.351000,3.417098,1.274385
78.398000,3.416551,1.279919
78.431000,3.416056,1.283464
78.463000,3.416345,1.284515
78.495000,3.417371,1.285502
78.527000,3.416960,1.286606
78.558000,3.416584,1.287482
78.591000,3.416752,1.290077
78.623000,3.417322,1.291125
78.655000,3.417146,1.295132
78.686000,3.417039,1.298457
78.719000,3.416425,1.301764
78.751000,3.416734,1.302794
78.799000,3.417609,1.306788
78.831000,3.416833,1.311388
78.863000,3.417339,1.314306
78.895000,3.416728,1.316203
78.927000,3.417081,1.317673
78.959000,3.416687,1.319201
78.991000,3.416984,1.319833
79.023000,3.417619,1.321539
79.055000,3.417668,1.321798
79.087000,3.417037,1.323784
79.119000,3.416618,1.330935
79.151000,3.416735,1.331350
79.199000,3.418169,1.332036
79.231000,3.417622,1.333922
79.262000,3.417051,1.336533
79.296000,3.416738,1.338352
79.326000,3.417832,1.340177
79.358000,3.419101,1.338437
79.391000,3.418512,1.341013
79.423000,3.416902,1.344164
79.455000,3.414593,1.352034
79.487000,3.417451,1.350474
79.519000,3.418669,1.351729
79.550000,3.418539,1.354589
79.598000,3.417686,1.361122
79.631000,3.417418,1.364970
79.663000,3.416979,1.367999
79.695000,3.417605,1.366491
79.727000,3.417325,1.370653
79.759000,3.417753,1.371765
79.791000,3.417805,1.373881
79.823000,3.416812,1.371879
79.855000,3.416609,1.374132
79.886000,3.417871,1.374975
79.919000,3.418151,1.376663
79.951000,3.417181,1.385668
79.999000,3.416202,1.387810
80.031000,3.417457,1.385292
80.063000,3.418806,1.385608
80.095000,3.418910,1.386435
80.127000,3.417427,1.391837
80.159000,3.415100,1.395853
80.191000,3.417066,1.395667
80.223000,3.418113,1.399112
80.255000,3.418897,1.400549
80.287000,3.418504,1.403445
80.319000,3.417627,1.408570
80.351000,3.415451,1.414212
80.399000,3.417450,1.417177
80.431000,3.418318,1.417824
80.463000,3.419477,1.416553
80.495000,3.419511,1.417080
80.527000,3.419073,1.418792
80.559000,3.416421,1.425314
80.591000,3.417910,1.430814
80.623000,3.419905,1.429968
80.655000,3.420209,1.435272
80.687000,3.419997,1.437603
80.719000,3.420895,1.443289
80.750000,3.420211,1.444387
80.799000,3.420413,1.445476
80.831000,3.420239,1.446021
80.863000,3.420373,1.447857
80.895000,3.421240,1.452180
80.927000,3.421426,1.455487
80.958000,3.420324,1.460014
80.990000,3.419051,1.466447
81.023000,3.419960,1.472125
81.055000,3.419111,1.474517
81.087000,3.418647,1.476360
81.119000,3.418951,1.476452
81.151000,3.419382,1.474892
81.199000,3.418947,1.478909
81.230000,3.417609,1.483890
81.263000,3.419192,1.486059
81.295000,3.420385,1.485260
81.327000,3.420434,1.486992
81.359000,3.419529,1.488794
81.391000,3.419559,1.490017
81.423000,3.419260,1.490996
81.455000,3.418827,1.493383
81.487000,3.419735,1.497228
81.519000,3.419869,1.500191
81.551000,3.419288,1.502223
81.599000,3.419733,1.505690
81.631000,3.419759,1.509596
81.663000,3.420122,1.511643
81.695000,3.419809,1.512935
81.727000,3.419335,1.513380
81.759000,3.419676,1.514397
81.791000,3.419643,1.515032
81.823000,3.418851,1.519150
81.855000,3.419164,1.523007
81.887000,3.419345,1.526324
81.919000,3.420336,1.523862
81.951000,3.420229,1.527152
81.998000,3.419969,1.528791
82.030000,3.419735,1.529609
82.062000,3.419675,1.532344
82.095000,3.420015,1.537498
82.127000,3.420091,1.540212
82.159000,3.419450,1.543811
82.191000,3.418023,1.557251
82.223000,3.418351,1.563666
82.255000,3.418780,1.566776
82.287000,3.418153,1.568487
82.319000,3.418834,1.568519
82.351000,3.418519,1.569304
82.399000,3.418193,1.570920
82.431000,3.417364,1.576998
82.463000,3.417840,1.580603
82.495000,3.418618,1.582099
82.527000,3.418556,1.581912
82.559000,3.418140,1.583043
82.591000,3.418493,1.586630
82.623000,3.418820,1.586976
82.655000,3.418648,1.590588
82.687000,3.419642,1.597045
82.719000,3.419397,1.597946
82.751000,3.418368,1.602857
82.799000,3.419140,1.607792
82.830000,3.419060,1.610586
82.863000,3.419425,1.611670
82.895000,3.418347,1.616019
82.927000,3.419411,1.613945
82.959000,3.419955,1.614854
82.991000,3.419239,1.621912
83.023000,3.418339,1.627242
83.055000,3.418865,1.628566
83.087000,3.419722,1.629857
83.119000,3.420383,1.630688
83.151000,3.420201,1.631788
83.199000,3.419755,1.635966
83.232000,3.418362,1.642302
83.263000,3.418771,1.646615
83.295000,3.419975,1.649713
83.327000,3.420506,1.654892
83.359000,3.420570,1.658553
83.391000,3.419293,1.660694
83.423000,3.417476,1.663050
83.455000,3.419929,1.662647
83.487000,3.421055,1.663238
83.519000,3.421794,1.664082
83.551000,3.421129,1.669440
83.599000,3.419603,1.674654
83.631000,3.417319,1.678885
83.662000,3.418153,1.679750
83.695000,3.420613,1.680196
83.727000,3.421802,1.681258
83.759000,3.421526,1.685799
83.790000,3.420562,1.690231
83.823000,3.417641,1.696239
83.855000,3.419249,1.695881
83.887000,3.421488,1.695705
83.919000,3.420274,1.700684
83.951000,3.418565,1.706826
83.998000,3.419659,1.707935
84.031000,3.419230,1.709297
84.063000,3.418246,1.711623
84.095000,3.420126,1.712054
84.127000,3.421080,1.712037
84.159000,3.421243,1.715828
84.191000,3.418967,1.721546
84.223000,3.417851,1.726109
84.255000,3.420985,1.724935
84.287000,3.422657,1.726046
84.319000,3.421829,1.726642
84.351000,3.419108,1.729017
84.399000,3.416996,1.732655
84.431000,3.418679,1.736098
84.463000,3.420575,1.739909
84.495000,3.420455,1.745246
84.527000,3.420768,1.747455
84.559000,3.421520,1.749933
84.591000,3.420855,1.755704
84.623000,3.417074,1.759680
84.655000,3.416660,1.761438
84.687000,3.420731,1.760050
84.719000,3.422170,1.760385
84.751000,3.421061,1.761212
84.799000,3.419360,1.768859
84.831000,3.418999,1.773391
84.863000,3.420807,1.774649
84.895000,3.420932,1.776829
84.927000,3.420111,1.779118
84.959000,3.421016,1.780400
84.990000,3.421778,1.782834
85.023000,3.420289,1.787474
85.055000,3.415651,1.796346
85.087000,3.418948,1.796512
85.119000,3.421445,1.798632
85.151000,3.421800,1.802646
85.199000,3.420858,1.806813
85.230000,3.418885,1.808864
85.263000,3.419970,1.809889
85.295000,3.421540,1.811209
85.327000,3.421035,1.815242
85.359000,3.420140,1.820798
85.391000,3.420909,1.823489
85.423000,3.420629,1.825815
85.455000,3.420264,1.827879
85.487000,3.419976,1.828955
85.519000,3.421521,1.830684
85.551000,3.421409,1.835985
85.599000,3.420047,1.841935
85.630000,3.418643,1.847041
85.663000,3.420950,1.850137
85.695000,3.421970,1.854506
85.727000,3.421269,1.857772
85.759000,3.420412,1.858084
85.791000,3.420191,1.860307
85.823000,3.421291,1.861343
85.855000,3.421155,1.864768
85.887000,3.420634,1.868791
85.919000,3.420795,1.872777
85.950000,3.421384,1.874782
85.999000,3.421014,1.875698
86.031000,3.418557,1.879603
86.064000,3.419217,1.883732
86.095000,3.420558,1.890960
86.127000,3.421100,1.894577
86.159000,3.420389,1.894073
86.191000,3.419006,1.903524
86.223000,3.420682,1.900985
86.255000,3.420561,1.910961
86.286000,3.419225,1.911119
86.319000,3.418979,1.912937
86.351000,3.420501,1.915046
86.399000,3.421693,1.921872
86.431000,3.420186,1.921773
86.463000,3.418993,1.925443
86.496000,3.421114,1.933556
86.527000,3.423289,1.937690
86.559000,3.422423,1.938635
86.591000,3.420346,1.941785
86.623000,3.421773,1.944053
86.655000,3.423051,1.947155
86.687000,3.422751,1.951353
86.719000,3.421382,1.954285
86.751000,3.421838,1.958222
86.799000,3.422693,1.961325
86.830000,3.421819,1.966173
86.863000,3.420393,1.967219
86.895000,3.421704,1.968695
86.927000,3.422572,1.969481
86.959000,3.422438,1.970425
86.991000,3.420108,1.975688
87.023000,3.419639,1.979584
87.055000,3.421727,1.979568
87.087000,3.422212,1.980677
87.119000,3.421301,1.981991
87.151000,3.420772,1.985157
87.199000,3.421583,1.988180
87.231000,3.422153,1.991786
87.263000,3.421248,1.995498
87.295000,3.420656,1.996598
87.327000,3.420987,1.999104
87.359000,3.421975,2.002500
87.391000,3.421046,2.006607
87.423000,3.420411,2.006042
87.455000,3.421149,2.008573
87.487000,3.422031,2.009289
87.519000,3.421707,2.011165
87.551000,3.420865,2.013530
87.599000,3.420790,2.017190
87.631000,3.421296,2.019692
87.663000,3.421198,2.020976
87.695000,3.421708,2.024021
87.727000,3.421680,2.025181
87.758000,3.421911,2.028000
87.791000,3.422011,2.031152
87.823000,3.420829,2.033752
87.855000,3.421458,2.038031
87.887000,3.422391,2.046919
87.919000,3.421864,2.055274
87.950000,3.420054,2.060369
87.998000,3.419854,2.062094
88.031000,3.419990,2.063911
88.063000,3.420776,2.064364
88.095000,3.419835,2.068793
88.127000,3.419763,2.072727
88.159000,3.420155,2.075334
88.191000,3.420694,2.077016
88.223000,3.420913,2.079627
88.255000,3.420043,2.081416
88.287000,3.420360,2.084516
88.319000,3.420773,2.088488
88.350000,3.420552,2.091533
88.399000,3.421169,2.095269
88.431000,3.419906,2.102170
88.462000,3.418832,2.106720
88.495000,3.419637,2.109901
88.527000,3.422735,2.111115
88.559000,3.422995,2.111930
88.591000,3.422650,2.114410
88.623000,3.417815,2.117354
88.655000,3.416655,2.123049
88.687000,3.420259,2.124222
88.719000,3.421977,2.127490
88.751000,3.421945,2.129174
88.799000,3.422715,2.131341
88.831000,3.422648,2.134142
88.863000,3.420912,2.141015
88.895000,3.419647,2.144433
88.927000,3.420779,2.148684
88.959000,3.422168,2.151595
88.991000,3.421968,2.155706
89.023000,3.419513,2.157177
89.054000,3.418969,2.159176
89.087000,3.421825,2.162543
89.118000,3.422595,2.165451
89.151000,3.422539,2.170083
89.199000,3.422041,2.173444
89.230000,3.420634,2.175279
89.263000,3.419708,2.177170
89.295000,3.420074,2.179289
89.327000,3.421978,2.182745
89.359000,3.422428,2.187366
89.391000,3.422364,2.190333
89.423000,3.421686,2.193565
89.455000,3.418933,2.195985
89.488000,3.419788,2.201576
89.518000,3.422299,2.206017
89.551000,3.422439,2.208971
89.599000,3.421159,2.210995
89.631000,3.419488,2.212100
89.663000,3.421455,2.214314
89.695000,3.422389,2.220976
89.727000,3.422295,2.224496
89.759000,3.422162,2.227009
89.791000,3.422106,2.229256
89.823000,3.421691,2.230343
89.855000,3.421409,2.230892
89.887000,3.421142,2.233352
89.919000,3.420033,2.239613
89.951000,3.419990,2.243006
89.999000,3.420938,2.249947
90.031000,3.422106,2.255750
90.063000,3.422246,2.257889
90.095000,3.422217,2.260182
90.127000,3.420805,2.261323
90.159000,3.419725,2.262716
90.191000,3.421070,2.266247
90.223000,3.421875,2.270551
90.255000,3.421293,2.273708
90.287000,3.418585,2.274644
90.319000,3.419426,2.277427
90.351000,3.421996,2.281602
90.399000,3.422284,2.284187
90.431000,3.422003,2.289303
90.463000,3.421617,2.294318
90.495000,3.420784,2.294882
90.527000,3.421021,2.299603
90.558000,3.421370,2.303987
90.591000,3.421455,2.306824
90.623000,3.421433,2.309446
90.655000,3.420644,2.309819
90.687000,3.420312,2.311662
90.718000,3.421292,2.315418
90.751000,3.421682,2.320927
90.798000,3.421944,2.325542
90.831000,3.420609,2.326206
90.863000,3.420197,2.327753
90.895000,3.421039,2.330080
90.928000,3.421834,2.333440
90.959000,3.421658,2.339366
90.991000,3.421749,2.343480
91.023000,3.421806,2.346798
91.055000,3.420478,2.351545
91.087000,3.419609,2.353819
91.119000,3.420212,2.355521
91.151000,3.421613,2.360167
91.199000,3.420596,2.361469
91.231000,3.420411,2.363860
91.263000,3.421544,2.370252
91.295000,3.421637,2.372629
91.327000,3.421653,2.375268
91.359000,3.419931,2.374554
91.391000,3.418026,2.377489
91.423000,3.420743,2.380967
91.455000,3.421564,2.386336
91.487000,3.421041,2.391982
91.519000,3.420733,2.394252
91.551000,3.421225,2.397325
91.598000,3.421531,2.402028
91.631000,3.420893,2.406427
91.663000,3.420915,2.408006
91.695000,3.421223,2.410203
91.727000,3.421088,2.412399
91.759000,3.420066,2.413456
91.791000,3.419712,2.416983
91.823000,3.419979,2.421657
91.855000,3.422708,2.429350
91.887000,3.422563,2.431644
91.920000,3.422270,2.443277
91.951000,3.422580,2.445077
91.999000,3.423211,2.449274
92.030000,3.423222,2.454308
92.063000,3.422796,2.455386
92.095000,3.421726,2.458219
92.127000,3.421774,2.459977
92.159000,3.422638,2.464536
92.191000,3.422574,2.467079
92.223000,3.421923,2.469597
92.255000,3.422560,2.471629
92.287000,3.422899,2.474023
92.319000,3.422754,2.476187
92.351000,3.421965,2.478819
92.399000,3.421664,2.480258
92.431000,3.421760,2.482852
92.463000,3.421687,2.486651
92.495000,3.421261,2.487332
92.527000,3.421647,2.491537
92.559000,3.421965,2.493635
92.591000,3.422146,2.497480
92.623000,3.421528,2.499782
92.655000,3.420604,2.502087
92.687000,3.421677,2.506184
92.719000,3.422031,2.508541
92.751000,3.422049,2.510207
92.798000,3.421396,2.511625
92.831000,3.420510,2.513394
92.863000,3.421167,2.515506
92.895000,3.422038,2.519722
92.927000,3.422043,2.521072
92.959000,3.421912,2.523400
92.991000,3.421818,2.525244
93.023000,3.420998,2.526258
93.055000,3.420650,2.530386
93.087000,3.421576,2.532747
93.119000,3.422336,2.537360
93.151000,3.422042,2.541740
93.199000,3.421166,2.544171
93.231000,3.421217,2.547134
93.263000,3.422018,2.549770
93.295000,3.422274,2.551602
93.327000,3.421630,2.554214
93.359000,3.421071,2.561025
93.391000,3.419948,2.571665
93.423000,3.420643,2.575735
93.455000,3.420246,2.577021
93.487000,3.420035,2.578938
93.519000,3.420692,2.581943
93.551000,3.420720,2.584105
93.599000,3.420258,2.587984
93.631000,3.420192,2.592094
93.663000,3.420168,2.596081
93.695000,3.420578,2.601278
93.727000,3.420721,2.605386
93.759000,3.420182,2.606813
93.790000,3.419987,2.608167
93.823000,3.420752,2.611946
93.855000,3.420302,2.613496
93.887000,3.420478,2.618077
93.919000,3.420342,2.621859
93.951000,3.420571,2.626252
93.999000,3.420340,2.626839
94.031000,3.420516,2.629370
94.062000,3.420308,2.631608
94.095000,3.420570,2.635105
94.127000,3.420548,2.640059
94.159000,3.420202,2.644648
94.191000,3.419778,2.647769
94.223000,3.420369,2.653760
94.255000,3.420432,2.657547
94.287000,3.420454,2.659348
94.318000,3.420258,2.660753
94.351000,3.420192,2.662827
94.399000,3.420235,2.665903
94.431000,3.420283,2.670687
94.463000,3.420125,2.674498
94.495000,3.420225,2.676656
94.527000,3.420241,2.678566
94.559000,3.420558,2.680527
