Time (s),X (in),Y (in)
20.527000,3.561850,0.840564
20.559000,3.561993,0.856337
20.592000,3.561740,0.859458
20.623000,3.561576,0.885043
20.655000,3.561624,0.893724
20.687000,3.561706,0.907295
20.719000,3.560753,0.919094
20.768000,3.561827,0.944461
20.799000,3.561698,0.951549
20.831000,3.561716,0.964420
20.864000,3.561331,0.970575
20.895000,3.561237,0.988910
20.927000,3.561377,0.995376
20.959000,3.561297,1.008646
20.991000,3.561056,1.014510
21.023000,3.561291,1.031740
21.056000,3.561062,1.040244
21.088000,3.560201,1.056598
21.120000,3.559884,1.064195
21.167000,3.560380,1.089385
21.199000,3.560580,1.102036
21.232000,3.560732,1.116620
21.264000,3.560426,1.124976
21.296000,3.560262,1.142555
21.327000,3.560411,1.153683
21.359000,3.560456,1.169503
21.392000,3.560338,1.176116
21.423000,3.559988,1.194918
21.456000,3.560219,1.207277
21.487000,3.560341,1.223189
21.519000,3.560111,1.230721
21.567000,3.559822,1.250482
21.599000,3.560040,1.261835
21.632000,3.560015,1.280640
21.663000,3.559718,1.289607
21.695000,3.559649,1.304857
21.728000,3.559987,1.318459
21.759000,3.559813,1.333363
21.792000,3.559663,1.343591
21.824000,3.559622,1.365618
21.856000,3.559457,1.374147
21.887000,3.559645,1.388138
21.919000,3.559384,1.398102
21.967000,3.559331,1.424773
21.999000,3.559772,1.437842
22.032000,3.559403,1.450936
22.064000,3.559461,1.460208
22.096000,3.559443,1.477106
22.127000,3.559455,1.483691
22.160000,3.559331,1.494202
22.192000,3.559358,1.504681
22.224000,3.559480,1.518681
22.256000,3.559742,1.527636
22.288000,3.559360,1.537792
22.319000,3.559151,1.547628
22.367000,3.559064,1.576605
22.399000,3.559034,1.590761
22.431000,3.558987,1.604724
22.463000,3.558602,1.615797
22.495000,3.558716,1.633448
22.528000,3.558765,1.644326
22.559000,3.558715,1.658319
22.591000,3.558850,1.668868
22.624000,3.558546,1.688456
22.655000,3.558469,1.698960
22.688000,3.558401,1.713659
22.719000,3.558576,1.724461
22.768000,3.558401,1.741843
22.799000,3.558118,1.752962
22.831000,3.558384,1.767309
22.863000,3.558270,1.777535
22.895000,3.557979,1.796709
22.928000,3.557812,1.807755
22.960000,3.558026,1.821918
22.991000,3.558090,1.831655
23.024000,3.557833,1.849881
23.055000,3.557816,1.861161
23.088000,3.557694,1.875848
23.119000,3.557666,1.884848
23.167000,3.557984,1.907521
23.199000,3.558961,1.923444
23.231000,3.558008,1.941477
23.263000,3.557909,1.947824
23.296000,3.557740,1.961450
23.328000,3.557343,1.974698
23.359000,3.557575,1.983878
23.392000,3.557310,1.992092
23.424000,3.557427,2.003333
23.455000,3.557539,2.014845
23.488000,3.557570,2.024804
23.519000,3.557771,2.033351
23.568000,3.557465,2.047071
23.600000,3.557622,2.060538
23.631000,3.558414,2.075485
23.663000,3.557065,2.096976
23.695000,3.557209,2.113158
23.727000,3.557311,2.129042
23.760000,3.557298,2.139199
23.791000,3.557080,2.151485
23.824000,3.556686,2.169234
23.855000,3.556931,2.184450
23.888000,3.556929,2.195151
23.920000,3.556888,2.206900
23.967000,3.556737,2.224565
23.999000,3.556647,2.240087
24.031000,3.556628,2.254009
24.064000,3.556237,2.264495
24.096000,3.556374,2.281454
24.128000,3.556491,2.295432
24.159000,3.556527,2.308862
24.191000,3.556338,2.317325
24.223000,3.556324,2.339146
24.255000,3.556124,2.350861
24.287000,3.556231,2.365405
24.320000,3.556017,2.374460
24.368000,3.555963,2.392128
24.400000,3.556108,2.405406
24.431000,3.555425,2.431600
24.464000,3.556174,2.445600
24.496000,3.556088,2.464442
24.527000,3.556022,2.470775
24.559000,3.555703,2.482255
24.592000,3.555844,2.491918
24.623000,3.555547,2.507108
24.655000,3.555923,2.512462
24.687000,3.555741,2.523608
24.719000,3.555747,2.533639
24.768000,3.555666,2.551849
24.799000,3.555936,2.559323
24.831000,3.556522,2.577812
24.864000,3.556089,2.595114
24.896000,3.555540,2.619452
24.927000,3.555357,2.629483
24.959000,3.555789,2.641741
24.992000,3.555672,2.657830
25.023000,3.555644,2.674266
25.056000,3.555163,2.684711
25.088000,3.555613,2.696439
25.119000,3.555452,2.713408
25.167000,3.555073,2.729580
25.200000,3.555325,2.738128
25.231000,3.554885,2.751567
25.263000,3.555504,2.767903
25.296000,3.555278,2.785489
25.328000,3.555028,2.795387
25.359000,3.555105,2.806032
25.391000,3.554898,2.822349
25.424000,3.554708,2.839267
25.455000,3.554892,2.847002
25.488000,3.554856,2.860983
25.519000,3.554676,2.871866
25.568000,3.554605,2.892042
25.599000,3.554573,2.898142
25.632000,3.554835,2.915025
25.664000,3.554678,2.928041
25.695000,3.554528,2.958508
25.728000,3.554644,2.964730
25.759000,3.554605,2.977632
25.792000,3.554752,2.983786
25.824000,3.554794,3.003160
25.855000,3.554949,3.008262
25.887000,3.554416,3.021022
25.919000,3.554736,3.027158
25.967000,3.554258,3.044221
25.999000,3.554411,3.051380
26.031000,3.554487,3.065347
26.063000,3.555748,3.077477
26.096000,3.554339,3.104523
26.127000,3.554570,3.110312
26.159000,3.554079,3.132713
26.192000,3.554406,3.140707
26.224000,3.554382,3.165960
26.255000,3.554057,3.172879
26.288000,3.554127,3.189079
26.319000,3.554206,3.195827
26.367000,3.554662,3.215718
26.399000,3.553963,3.226463
26.432000,3.554070,3.243494
26.463000,3.554158,3.250643
26.496000,3.553942,3.268586
26.527000,3.554084,3.281140
26.560000,3.554444,3.292887
26.591000,3.553844,3.303182
26.623000,3.553705,3.320263
26.655000,3.553544,3.334965
26.687000,3.553540,3.343068
26.719000,3.553411,3.355700
26.767000,3.554184,3.368504
26.799000,3.553833,3.388609
26.832000,3.553535,3.396297
26.863000,3.553315,3.409888
26.895000,3.553638,3.420424
26.927000,3.553979,3.449678
26.960000,3.553211,3.459948
26.992000,3.552984,3.475890
27.024000,3.553549,3.483390
27.055000,3.553746,3.498694
27.087000,3.552993,3.508434
27.119000,3.553346,3.517936
27.168000,3.553610,3.525283
27.199000,3.553809,3.540389
27.232000,3.553613,3.551679
27.263000,3.553875,3.561407
27.296000,3.553810,3.570001
27.328000,3.555371,3.590019
27.359000,3.553776,3.609617
27.392000,3.553859,3.622355
27.424000,3.552933,3.641163
27.456000,3.553462,3.658957
27.488000,3.553261,3.673540
27.519000,3.553018,3.688604
27.567000,3.553123,3.699727
27.600000,3.553440,3.716651
27.632000,3.552776,3.729810
27.664000,3.552764,3.744847
27.695000,3.553253,3.757262
27.727000,3.553585,3.774829
27.759000,3.552523,3.786009
27.790000,3.552424,3.802766
27.823000,3.553132,3.814816
27.855000,3.552877,3.831592
27.887000,3.552675,3.844016
27.919000,3.552442,3.861560
27.967000,3.552885,3.870433
27.999000,3.552958,3.889405
28.031000,3.552413,3.901109
28.064000,3.552085,3.917885
28.095000,3.553379,3.929735
28.127000,3.552332,3.947116
28.159000,3.552819,3.962444
28.192000,3.552232,3.987265
28.223000,3.552225,3.999715
28.256000,3.551102,4.012476
28.288000,3.552281,4.023555
28.319000,3.552126,4.033985
28.367000,3.552581,4.043808
28.399000,3.552154,4.057082
28.431000,3.552728,4.068067
28.463000,3.552715,4.078438
28.496000,3.553545,4.090371
28.528000,3.553180,4.110928
28.559000,3.552834,4.125964
28.592000,3.552528,4.139544
28.623000,3.552749,4.163055
28.656000,3.550987,4.176451
28.687000,3.552160,4.191036
28.719000,3.552590,4.204896
28.768000,3.552253,4.219083
28.800000,3.551124,4.233411
28.832000,3.551507,4.245117
28.863000,3.551676,4.259518
28.896000,3.551926,4.273811
28.928000,3.550910,4.289068
28.959000,3.551582,4.301311
28.991000,3.551935,4.317722
29.023000,3.551696,4.332541
29.055000,3.550843,4.347012
29.087000,3.551517,4.356686
29.119000,3.551637,4.372211
29.168000,3.551640,4.388245
29.200000,3.550771,4.403278
29.233000,3.551862,4.414518
29.263000,3.551181,4.427692
29.295000,3.551395,4.444921
29.328000,3.550722,4.463885
29.359000,3.550401,4.481918
29.391000,3.550810,4.498846
29.424000,3.550594,4.516118
29.455000,3.550647,4.528255
29.488000,3.550743,4.538684
29.519000,3.551106,4.546998
29.568000,3.550729,4.560560
29.600000,3.549957,4.572107
29.631000,3.550348,4.584797
29.663000,3.550779,4.595273
29.695000,3.550723,4.609466
29.727000,3.550814,4.624737
29.759000,3.550293,4.644002
29.791000,3.550638,4.656676
29.824000,3.550557,4.676085
29.856000,3.550043,4.690972
29.888000,3.550025,4.702735
29.919000,3.550407,4.716577
29.967000,3.550400,4.733049
29.999000,3.550090,4.746745
30.031000,3.549997,4.759810
30.064000,3.550029,4.773137
30.096000,3.550502,4.788574
30.128000,3.549939,4.803270
30.159000,3.549696,4.816363
30.191000,3.550165,4.828549
30.223000,3.550006,4.842234
30.255000,3.549445,4.856134
30.287000,3.550092,4.862607
30.319000,3.549438,4.876471
30.367000,3.549870,4.888398
30.399000,3.549840,4.903360
30.431000,3.549158,4.914130
30.463000,3.549770,4.925576
30.495000,3.549589,4.937468
30.527000,3.550071,4.951873
30.559000,3.548919,4.965498
30.591000,3.549870,4.976544
30.623000,3.549556,4.990233
30.656000,3.549403,5.004580
30.687000,3.549078,5.025717
30.720000,3.548366,5.035723
30.767000,3.548435,5.049770
30.799000,3.549086,5.059681
30.832000,3.549302,5.073311
30.864000,3.549440,5.083409
30.896000,3.549273,5.099824
30.928000,3.549558,5.112012
30.959000,3.549463,5.127882
30.992000,3.548970,5.143184
31.023000,3.548382,5.158943
31.056000,3.549975,5.168806
31.087000,3.548182,5.187695
31.120000,3.548663,5.202771
31.168000,3.548067,5.216729
31.199000,3.549359,5.232768
31.231000,3.548430,5.247910
31.264000,3.548441,5.260863
31.296000,3.548264,5.275865
31.327000,3.549401,5.290629
31.359000,3.550136,5.305569
31.392000,3.549052,5.319769
31.423000,3.548090,5.333474
31.456000,3.548219,5.349940
31.488000,3.548363,5.363761
31.519000,3.548088,5.378193
31.568000,3.547653,5.389575
31.600000,3.547862,5.405788
