Time (s),X (in),Y (in)
28.464000,2.878608,4.346032
28.496000,2.879104,4.358692
28.528000,2.878273,4.371089
28.560000,2.879033,4.380294
28.592000,2.879834,4.392726
28.624000,2.879900,4.402766
28.656000,2.878374,4.416757
28.688000,2.878497,4.428902
28.720000,2.880415,4.438681
28.752000,2.880127,4.448413
28.800000,2.879769,4.456842
28.832000,2.878723,4.473516
28.864000,2.879678,4.482152
28.897000,2.881428,4.492685
28.928000,2.881573,4.512928
28.960000,2.880446,4.522563
28.993000,2.880060,4.534234
29.024000,2.881476,4.542483
29.056000,2.881707,4.552466
29.088000,2.881810,4.558912
29.120000,2.881335,4.567636
29.152000,2.882785,4.573801
29.200000,2.883178,4.584711
29.232000,2.883882,4.596011
29.264000,2.879676,4.616076
29.296000,2.880741,4.625587
29.328000,2.884004,4.644497
29.360000,2.882583,4.658169
29.392000,2.880285,4.675400
29.424000,2.881724,4.688060
29.456000,2.884079,4.696557
29.488000,2.884769,4.708408
29.520000,2.883225,4.722374
29.552000,2.882307,4.737190
29.600000,2.884835,4.745714
29.632000,2.885858,4.758420
29.664000,2.884372,4.769659
29.696000,2.882828,4.783479
29.728000,2.884002,4.793684
29.760000,2.885321,4.805877
29.792000,2.884760,4.815387
29.824000,2.883042,4.831658
29.856000,2.885159,4.844140
29.888000,2.886149,4.852400
29.920000,2.885163,4.865361
29.952000,2.884620,4.881304
30.000000,2.885682,4.893406
30.032000,2.886564,4.902019
30.064000,2.886564,4.916704
30.096000,2.884790,4.930981
30.129000,2.885648,4.944212
30.160000,2.886633,4.952672
30.192000,2.887418,4.967483
30.224000,2.884304,4.985737
30.256000,2.885111,5.000914
30.288000,2.888491,5.009768
30.320000,2.888578,5.028375
30.352000,2.887744,5.038439
30.400000,2.885657,5.053350
30.433000,2.887182,5.052756
30.464000,2.889764,5.067228
30.496000,2.888584,5.074593
30.528000,2.886453,5.086555
30.560000,2.887972,5.091079
30.592000,2.890084,5.109886
30.624000,2.889590,5.119143
30.656000,2.885807,5.139514
30.688000,2.887600,5.152798
30.720000,2.888050,5.162708
30.752000,2.888241,5.173557
30.800000,2.887860,5.191511
30.832000,2.887420,5.204775
30.864000,2.888687,5.215159
30.896000,2.888863,5.228507
30.928000,2.888730,5.242293
30.960000,2.888453,5.254500
30.992000,2.888930,5.266635
31.024000,2.888012,5.279099
31.056000,2.888399,5.292672
31.088000,2.888372,5.305536
31.120000,2.889848,5.317649
31.152000,2.889659,5.330286
31.200000,2.888727,5.343832
31.232000,2.888722,5.358203
31.264000,2.889658,5.370728
31.296000,2.889395,5.383008
31.328000,2.889214,5.396077
31.361000,2.888108,5.411884
31.392000,2.889775,5.421349
31.424000,2.890697,5.434584
31.456000,2.890286,5.446069
31.488000,0.000000,0.000000
31.520000,0.000000,0.000000
31.552000,0.000000,0.000000
31.600000,0.000000,0.000000
